campaign_touch_id,milestone_score,predicted_milestone,campaign_priority
AMK-00032673,0.39782666967651675,0,Medium Priority
AMK-00046900,0.49467936102463056,0,Medium Priority
AMK-00021596,0.40689656440312577,0,Medium Priority
AMK-00060356,0.5167115973760501,1,Medium Priority
AMK-00051181,0.43261918077618733,0,Medium Priority
AMK-00027817,0.39790951884161546,0,Medium Priority
AMK-00019137,0.29591154134008973,0,Low Priority
AMK-00003232,0.3469518048406726,0,Medium Priority
AMK-00049763,0.792768193077211,1,High Priority
AMK-00036963,0.42956341385216784,0,Medium Priority
AMK-00010564,0.3503019839145642,0,Medium Priority
AMK-00007413,0.28781094900774534,0,Low Priority
AMK-00061771,0.5223999010530714,1,Medium Priority
AMK-00025163,0.542409739642221,1,Medium Priority
AMK-00057077,0.4953386118798035,0,Medium Priority
AMK-00004362,0.6177550153373929,1,Medium Priority
AMK-00036326,0.2947303967281391,0,Low Priority
AMK-00044356,0.6107358805848783,1,Medium Priority
AMK-00043691,0.7677764404770905,1,High Priority
AMK-00058726,0.685348164511817,1,Medium Priority
AMK-00019314,0.6440574526043542,1,Medium Priority
AMK-00044664,0.4695139646078637,0,Medium Priority
AMK-00053958,0.5735310964263216,1,Medium Priority
AMK-00051951,0.2651121304468353,0,Low Priority
AMK-00011349,0.6170070835121996,1,Medium Priority
AMK-00055789,0.37595924274956705,0,Medium Priority
AMK-00038147,0.6296432885141044,1,Medium Priority
AMK-00022306,0.7840787575256349,1,High Priority
AMK-00042362,0.4929345592236903,0,Medium Priority
AMK-00059533,0.3390030535051225,0,Medium Priority
AMK-00042844,0.32754272920209765,0,Medium Priority
AMK-00062084,0.4882193150700314,0,Medium Priority
AMK-00017897,0.385661644421401,0,Medium Priority
AMK-00035029,0.530488987842987,1,Medium Priority
AMK-00046462,0.3159569467433338,0,Medium Priority
AMK-00029437,0.5964814266696602,1,Medium Priority
AMK-00051249,0.33001476066214447,0,Medium Priority
AMK-00003051,0.32885187948699923,0,Medium Priority
AMK-00063251,0.6013543605482524,1,Medium Priority
AMK-00034688,0.3348609354522779,0,Medium Priority
AMK-00055796,0.2550906592150798,0,Low Priority
AMK-00043322,0.7440642901533606,1,High Priority
AMK-00039966,0.3686588558615707,0,Medium Priority
AMK-00059207,0.2868813790899748,0,Low Priority
AMK-00004188,0.4344214334669331,0,Medium Priority
AMK-00058486,0.4000092175938146,0,Medium Priority
AMK-00047527,0.5676096682398039,1,Medium Priority
AMK-00043074,0.5127139163324915,1,Medium Priority
AMK-00046909,0.6701600029617071,1,Medium Priority
AMK-00034389,0.6274351071806101,1,Medium Priority
AMK-00042032,0.5095397743198565,1,Medium Priority
AMK-00032186,0.5555699827469364,1,Medium Priority
AMK-00051900,0.25500347210714835,0,Low Priority
AMK-00033010,0.4630198816870904,0,Medium Priority
AMK-00036676,0.5491956624855953,1,Medium Priority
AMK-00029501,0.6355450820877927,1,Medium Priority
AMK-00016529,0.8159753462497108,1,High Priority
AMK-00042616,0.6299940514393134,1,Medium Priority
AMK-00059434,0.42922808190233247,0,Medium Priority
AMK-00025645,0.568162264305224,1,Medium Priority
AMK-00016583,0.7797569126250682,1,High Priority
AMK-00033410,0.246303359710674,0,Low Priority
AMK-00015852,0.27049056618954626,0,Low Priority
AMK-00058411,0.4247900604581585,0,Medium Priority
AMK-00002102,0.41861888811473247,0,Medium Priority
AMK-00044059,0.3244411081243153,0,Medium Priority
AMK-00040501,0.577740574854033,1,Medium Priority
AMK-00036034,0.353356542308247,0,Medium Priority
AMK-00000730,0.3844480100952512,0,Medium Priority
AMK-00035620,0.7084922146535545,1,High Priority
AMK-00012274,0.4884487762305003,0,Medium Priority
AMK-00056355,0.6171642983902708,1,Medium Priority
AMK-00046394,0.5838963712181406,1,Medium Priority
AMK-00015485,0.32031924466297484,0,Medium Priority
AMK-00058933,0.5894388426875843,1,Medium Priority
AMK-00032553,0.4663307717269632,0,Medium Priority
AMK-00047697,0.6614122242709485,1,Medium Priority
AMK-00019635,0.6711948075816667,1,Medium Priority
AMK-00000613,0.30732490867188667,0,Medium Priority
AMK-00021044,0.6233212114886715,1,Medium Priority
AMK-00043011,0.6245983612587604,1,Medium Priority
AMK-00007891,0.6870494372720682,1,Medium Priority
AMK-00046146,0.4712091906501242,0,Medium Priority
AMK-00049795,0.5943728520883855,1,Medium Priority
AMK-00056957,0.3702789596667234,0,Medium Priority
AMK-00017898,0.3275761533014935,0,Medium Priority
AMK-00038168,0.47493199110853374,0,Medium Priority
AMK-00014665,0.38824042241589285,0,Medium Priority
AMK-00038229,0.3282931096842719,0,Medium Priority
AMK-00039349,0.5881040005814284,1,Medium Priority
AMK-00055248,0.5894287693259371,1,Medium Priority
AMK-00033861,0.5970304448529783,1,Medium Priority
AMK-00040625,0.3189194227143956,0,Medium Priority
AMK-00024607,0.17563408265325234,0,Low Priority
AMK-00020869,0.48132253061172886,0,Medium Priority
AMK-00021563,0.5154115250176678,1,Medium Priority
AMK-00061311,0.6082426040810271,1,Medium Priority
AMK-00061584,0.26670145960814906,0,Low Priority
AMK-00052505,0.6521483371430833,1,Medium Priority
AMK-00004504,0.33557942317209577,0,Medium Priority
AMK-00031016,0.44182306207970273,0,Medium Priority
AMK-00013014,0.5618638669044193,1,Medium Priority
AMK-00010306,0.4284955163780171,0,Medium Priority
AMK-00062987,0.7000974304611375,1,High Priority
AMK-00039141,0.5722256452133948,1,Medium Priority
AMK-00008875,0.24249488893010726,0,Low Priority
AMK-00021133,0.4472976700113709,0,Medium Priority
AMK-00059478,0.6119146448131219,1,Medium Priority
AMK-00032117,0.5830030828697182,1,Medium Priority
AMK-00050719,0.3008294893522288,0,Medium Priority
AMK-00006690,0.44882314603315,0,Medium Priority
AMK-00063782,0.34065114059522383,0,Medium Priority
AMK-00019802,0.38645045780344806,0,Medium Priority
AMK-00015198,0.39590686015461823,0,Medium Priority
AMK-00027531,0.6017750280815032,1,Medium Priority
AMK-00063253,0.3073653727822712,0,Medium Priority
AMK-00061847,0.6457201686772139,1,Medium Priority
AMK-00000445,0.42307138015519213,0,Medium Priority
AMK-00019574,0.35810954929901123,0,Medium Priority
AMK-00049528,0.29086071778406875,0,Low Priority
AMK-00004037,0.6510847007530224,1,Medium Priority
AMK-00046595,0.4918550282472222,0,Medium Priority
AMK-00031050,0.5660490137907596,1,Medium Priority
AMK-00014181,0.3893268482066929,0,Medium Priority
AMK-00012970,0.2376327122095653,0,Low Priority
AMK-00027238,0.5069138121045874,1,Medium Priority
AMK-00059025,0.502489403801303,1,Medium Priority
AMK-00043248,0.6641643915210342,1,Medium Priority
AMK-00034692,0.7885867158016143,1,High Priority
AMK-00058584,0.45919159103868523,0,Medium Priority
AMK-00011097,0.6543268753922843,1,Medium Priority
AMK-00022989,0.6724130595780043,1,Medium Priority
AMK-00040087,0.21842861149791143,0,Low Priority
AMK-00032639,0.3008441639436601,0,Medium Priority
AMK-00052553,0.7685266285982576,1,High Priority
AMK-00042649,0.5223615571403716,1,Medium Priority
AMK-00042805,0.6953842837181721,1,Medium Priority
AMK-00008376,0.24167946684076286,0,Low Priority
AMK-00008441,0.7089562089957481,1,High Priority
AMK-00001881,0.3708970657647705,0,Medium Priority
AMK-00005497,0.5579613351335396,1,Medium Priority
AMK-00045471,0.5016623906721712,1,Medium Priority
AMK-00018880,0.23983507835098947,0,Low Priority
AMK-00048940,0.35404715657024105,0,Medium Priority
AMK-00058146,0.5459513954375349,1,Medium Priority
AMK-00007893,0.5509559458588101,1,Medium Priority
AMK-00059752,0.40958531347464155,0,Medium Priority
AMK-00026113,0.722586613632582,1,High Priority
AMK-00016132,0.3223393028814435,0,Medium Priority
AMK-00032415,0.4457859898567287,0,Medium Priority
AMK-00010630,0.6145451712302649,1,Medium Priority
AMK-00053334,0.3843377521888656,0,Medium Priority
AMK-00012213,0.397731021050089,0,Medium Priority
AMK-00025636,0.5051531009850552,1,Medium Priority
AMK-00060809,0.6301533776469721,1,Medium Priority
AMK-00018766,0.34011112995082654,0,Medium Priority
AMK-00063329,0.6355600691594111,1,Medium Priority
AMK-00061066,0.38413220890780925,0,Medium Priority
AMK-00042453,0.6105452307943888,1,Medium Priority
AMK-00053481,0.5028205303199706,1,Medium Priority
AMK-00027298,0.47331284132633916,0,Medium Priority
AMK-00008743,0.5341581458800775,1,Medium Priority
AMK-00012346,0.369778342381851,0,Medium Priority
AMK-00035245,0.24072753641347586,0,Low Priority
AMK-00049621,0.4511398852072502,0,Medium Priority
AMK-00027551,0.47817949553123845,0,Medium Priority
AMK-00050124,0.5017612131475093,1,Medium Priority
AMK-00033324,0.1776344768087259,0,Low Priority
AMK-00002559,0.3736737839806238,0,Medium Priority
AMK-00000455,0.6184071387475807,1,Medium Priority
AMK-00024034,0.617538274241581,1,Medium Priority
AMK-00002504,0.4336383842779193,0,Medium Priority
AMK-00017129,0.34632014907599257,0,Medium Priority
AMK-00034828,0.7341371523586296,1,High Priority
AMK-00042415,0.5056163431372798,1,Medium Priority
AMK-00003076,0.6146173870926286,1,Medium Priority
AMK-00010578,0.3052708450772871,0,Medium Priority
AMK-00055241,0.30134452136695794,0,Medium Priority
AMK-00000625,0.3925879009954037,0,Medium Priority
AMK-00017780,0.548396301586615,1,Medium Priority
AMK-00035883,0.5508097347408278,1,Medium Priority
AMK-00052650,0.7648119929553917,1,High Priority
AMK-00004149,0.29524350989940373,0,Low Priority
AMK-00060100,0.6036665196178064,1,Medium Priority
AMK-00003936,0.197376675414728,0,Low Priority
AMK-00023743,0.5063076303673975,1,Medium Priority
AMK-00018938,0.406276214915637,0,Medium Priority
AMK-00050335,0.6403481652329353,1,Medium Priority
AMK-00059867,0.5105938557471349,1,Medium Priority
AMK-00055214,0.15301603113024223,0,Low Priority
AMK-00027018,0.509112893036436,1,Medium Priority
AMK-00024276,0.8059967629832435,1,High Priority
AMK-00006686,0.47461017169078706,0,Medium Priority
AMK-00030278,0.6159489531364887,1,Medium Priority
AMK-00044593,0.3213573470852946,0,Medium Priority
AMK-00007428,0.48509639025215423,0,Medium Priority
AMK-00058008,0.5085927301320877,1,Medium Priority
AMK-00002061,0.08434400944730017,0,Low Priority
AMK-00014897,0.18023842529304,0,Low Priority
AMK-00055341,0.43928919809803063,0,Medium Priority
AMK-00057471,0.5836363555464297,1,Medium Priority
AMK-00020089,0.5329553588765569,1,Medium Priority
AMK-00023970,0.4668995939661326,0,Medium Priority
AMK-00063320,0.7828769041135034,1,High Priority
AMK-00033353,0.6430008789402712,1,Medium Priority
AMK-00021299,0.5037662053215818,1,Medium Priority
AMK-00052289,0.69257581683373,1,Medium Priority
AMK-00053550,0.4122142409655883,0,Medium Priority
AMK-00007918,0.1642681726758378,0,Low Priority
AMK-00043670,0.5433750639981259,1,Medium Priority
AMK-00063474,0.40341867918101154,0,Medium Priority
AMK-00027228,0.1080540840831474,0,Low Priority
AMK-00000270,0.49646530592370625,0,Medium Priority
AMK-00025008,0.3131000535224245,0,Medium Priority
AMK-00017115,0.5456940589928558,1,Medium Priority
AMK-00053432,0.7535198990342424,1,High Priority
AMK-00033736,0.4587749456627275,0,Medium Priority
AMK-00021298,0.6004345892424514,1,Medium Priority
AMK-00050131,0.4477261547906698,0,Medium Priority
AMK-00024670,0.5345063464911533,1,Medium Priority
AMK-00055450,0.404350176049987,0,Medium Priority
AMK-00007238,0.32803291384143374,0,Medium Priority
AMK-00045695,0.47771320615467106,0,Medium Priority
AMK-00006351,0.33621219943732117,0,Medium Priority
AMK-00045287,0.6212424591526949,1,Medium Priority
AMK-00060861,0.5669592072683383,1,Medium Priority
AMK-00045862,0.7411766544858774,1,High Priority
AMK-00033802,0.4759090613089473,0,Medium Priority
AMK-00039807,0.3511169477451814,0,Medium Priority
AMK-00037445,0.2902877483853682,0,Low Priority
AMK-00007202,0.5008971099408944,1,Medium Priority
AMK-00002350,0.5310247711575382,1,Medium Priority
AMK-00045847,0.542455487486926,1,Medium Priority
AMK-00017135,0.22239582746779277,0,Low Priority
AMK-00024678,0.44737356023184816,0,Medium Priority
AMK-00033848,0.3949160619917816,0,Medium Priority
AMK-00012543,0.5404073219013391,1,Medium Priority
AMK-00025362,0.7683300251393946,1,High Priority
AMK-00039935,0.35311191411292153,0,Medium Priority
AMK-00024582,0.6595099656201132,1,Medium Priority
AMK-00059711,0.5454687383244913,1,Medium Priority
AMK-00029721,0.5799114871769926,1,Medium Priority
AMK-00038672,0.5682871802460132,1,Medium Priority
AMK-00007325,0.6384057869634284,1,Medium Priority
AMK-00014674,0.37392120262830575,0,Medium Priority
AMK-00002689,0.661361148256696,1,Medium Priority
AMK-00018467,0.38531325322993715,0,Medium Priority
AMK-00010154,0.7063136297182712,1,High Priority
AMK-00022371,0.3661225207930695,0,Medium Priority
AMK-00040663,0.49516600862306276,0,Medium Priority
AMK-00024457,0.34430684522260213,0,Medium Priority
AMK-00015042,0.6898786266923571,1,Medium Priority
AMK-00057835,0.49197510913225495,0,Medium Priority
AMK-00037878,0.328542365955436,0,Medium Priority
AMK-00018856,0.5612786079640162,1,Medium Priority
AMK-00050660,0.676008245098465,1,Medium Priority
AMK-00050754,0.5019306946828169,1,Medium Priority
AMK-00024182,0.6745424564448244,1,Medium Priority
AMK-00061028,0.5850361150659619,1,Medium Priority
AMK-00015698,0.3200651329177425,0,Medium Priority
AMK-00033254,0.37686277384807493,0,Medium Priority
AMK-00052796,0.32327712849531903,0,Medium Priority
AMK-00053124,0.43601006610307524,0,Medium Priority
AMK-00044270,0.29395947544258255,0,Low Priority
AMK-00057390,0.4053766982372964,0,Medium Priority
AMK-00033554,0.4836938484483576,0,Medium Priority
AMK-00010553,0.6371567728252381,1,Medium Priority
AMK-00021713,0.74514767244808,1,High Priority
AMK-00011082,0.49856981255704863,0,Medium Priority
AMK-00025607,0.37358003866007816,0,Medium Priority
AMK-00029772,0.27996824293830463,0,Low Priority
AMK-00023449,0.43325963502694187,0,Medium Priority
AMK-00032755,0.3016152157513076,0,Medium Priority
AMK-00034742,0.3443938432409157,0,Medium Priority
AMK-00060217,0.4035741089848629,0,Medium Priority
AMK-00027144,0.22891042113812335,0,Low Priority
AMK-00058744,0.45773267878974355,0,Medium Priority
AMK-00054286,0.25523311962910844,0,Low Priority
AMK-00012061,0.38605924766330807,0,Medium Priority
AMK-00056300,0.37679711605148225,0,Medium Priority
AMK-00040185,0.4538122541183141,0,Medium Priority
AMK-00031476,0.4289126923467343,0,Medium Priority
AMK-00020764,0.3665985806075248,0,Medium Priority
AMK-00016034,0.6533758829308831,1,Medium Priority
AMK-00062180,0.4248596837055571,0,Medium Priority
AMK-00062168,0.48408197603436004,0,Medium Priority
AMK-00028601,0.21145313094938048,0,Low Priority
AMK-00038352,0.6295447594643355,1,Medium Priority
AMK-00059139,0.40636179620065144,0,Medium Priority
AMK-00038825,0.2817674421904782,0,Low Priority
AMK-00020899,0.29566819537522787,0,Low Priority
AMK-00027788,0.459519638979724,0,Medium Priority
AMK-00049921,0.2591858971029244,0,Low Priority
AMK-00002073,0.5105198474207987,1,Medium Priority
AMK-00060140,0.8160299856173746,1,High Priority
AMK-00006014,0.28509655303991943,0,Low Priority
AMK-00034892,0.38873127436143223,0,Medium Priority
AMK-00046964,0.2954435776287084,0,Low Priority
AMK-00008021,0.5016672850225509,1,Medium Priority
AMK-00048469,0.7032790712829929,1,High Priority
AMK-00010505,0.36411636619250176,0,Medium Priority
AMK-00025581,0.5253124183728591,1,Medium Priority
AMK-00030495,0.5855794697291964,1,Medium Priority
AMK-00040244,0.4478975138685251,0,Medium Priority
AMK-00017213,0.7929459954939639,1,High Priority
AMK-00021502,0.5831600314853336,1,Medium Priority
AMK-00000867,0.4010490989029043,0,Medium Priority
AMK-00003805,0.4309828462280329,0,Medium Priority
AMK-00059969,0.48509945130896714,0,Medium Priority
AMK-00042378,0.45127044775320657,0,Medium Priority
AMK-00011903,0.5714450861692891,1,Medium Priority
AMK-00007684,0.4230111116670611,0,Medium Priority
AMK-00017538,0.32697096916106233,0,Medium Priority
AMK-00041559,0.6460553581718376,1,Medium Priority
AMK-00053062,0.4730734361781485,0,Medium Priority
AMK-00029642,0.4370970057681935,0,Medium Priority
AMK-00017888,0.45646693649125153,0,Medium Priority
AMK-00032907,0.4210866506785671,0,Medium Priority
AMK-00014635,0.6631745136854603,1,Medium Priority
AMK-00059943,0.4248188030896004,0,Medium Priority
AMK-00037169,0.6793171756103497,1,Medium Priority
AMK-00061337,0.6204106034422556,1,Medium Priority
AMK-00039213,0.44317520396905474,0,Medium Priority
AMK-00028663,0.7012398122809288,1,High Priority
AMK-00018862,0.5145456822096599,1,Medium Priority
AMK-00060365,0.7206956461562202,1,High Priority
AMK-00009913,0.35172741440345573,0,Medium Priority
AMK-00010994,0.4127808821410747,0,Medium Priority
AMK-00038383,0.2601578818905554,0,Low Priority
AMK-00028838,0.5619139545136622,1,Medium Priority
AMK-00019254,0.502882701558911,1,Medium Priority
AMK-00012628,0.192794589539136,0,Low Priority
AMK-00016736,0.5713750763382308,1,Medium Priority
AMK-00031675,0.7392573415107319,1,High Priority
AMK-00004449,0.3657037180948183,0,Medium Priority
AMK-00061564,0.5127867718806131,1,Medium Priority
AMK-00050046,0.5988926615450959,1,Medium Priority
AMK-00003716,0.7309112846904836,1,High Priority
AMK-00044035,0.4838213733013118,0,Medium Priority
AMK-00049177,0.5676894958750933,1,Medium Priority
AMK-00063444,0.6087492194425517,1,Medium Priority
AMK-00020508,0.36458441918054507,0,Medium Priority
AMK-00001054,0.340742623990228,0,Medium Priority
AMK-00016484,0.2813935149348843,0,Low Priority
AMK-00046374,0.3318970967694588,0,Medium Priority
AMK-00041409,0.7440327560430909,1,High Priority
AMK-00043650,0.8233460040207622,1,High Priority
AMK-00038250,0.5138146307881367,1,Medium Priority
AMK-00005032,0.3375464545235482,0,Medium Priority
AMK-00000907,0.7080053734813965,1,High Priority
AMK-00056770,0.4171147262031031,0,Medium Priority
AMK-00008277,0.29294659870495726,0,Low Priority
AMK-00054556,0.47357111608357705,0,Medium Priority
AMK-00009827,0.5805958170954605,1,Medium Priority
AMK-00059695,0.400498585907928,0,Medium Priority
AMK-00017109,0.6619332992162671,1,Medium Priority
AMK-00005147,0.22139423325039181,0,Low Priority
AMK-00021364,0.4626246907279529,0,Medium Priority
AMK-00008704,0.7118428325853535,1,High Priority
AMK-00018810,0.36786707224052156,0,Medium Priority
AMK-00062780,0.5244964091415856,1,Medium Priority
AMK-00001335,0.6496990530461119,1,Medium Priority
AMK-00000891,0.4698581207461051,0,Medium Priority
AMK-00043199,0.3808097517240067,0,Medium Priority
AMK-00002855,0.43915740477423515,0,Medium Priority
AMK-00043592,0.6740663037942758,1,Medium Priority
AMK-00035912,0.5736610787099863,1,Medium Priority
AMK-00055437,0.43385530871617595,0,Medium Priority
AMK-00005712,0.5599063901225104,1,Medium Priority
AMK-00043503,0.32194256960200746,0,Medium Priority
AMK-00026539,0.5063651185090592,1,Medium Priority
AMK-00063543,0.16681443572409854,0,Low Priority
AMK-00059968,0.7226638335409613,1,High Priority
AMK-00039177,0.5376870274239245,1,Medium Priority
AMK-00017293,0.7475294189419933,1,High Priority
AMK-00032503,0.49718676926883243,0,Medium Priority
AMK-00058228,0.5336402223688098,1,Medium Priority
AMK-00046969,0.20700926022974292,0,Low Priority
AMK-00040557,0.47744550901268185,0,Medium Priority
AMK-00037715,0.6973190731990697,1,Medium Priority
AMK-00001979,0.5549368288793994,1,Medium Priority
AMK-00051724,0.5286488494548673,1,Medium Priority
AMK-00034824,0.40887440609115255,0,Medium Priority
AMK-00040395,0.6870871249973938,1,Medium Priority
AMK-00049032,0.3525869012583714,0,Medium Priority
AMK-00013859,0.3279940804138696,0,Medium Priority
AMK-00045689,0.22820334303772224,0,Low Priority
AMK-00019873,0.5912398231892667,1,Medium Priority
AMK-00055245,0.5429202199974204,1,Medium Priority
AMK-00061697,0.3278003233796722,0,Medium Priority
AMK-00060214,0.5522854614353112,1,Medium Priority
AMK-00039495,0.5051316423920493,1,Medium Priority
AMK-00050832,0.24336326138282077,0,Low Priority
AMK-00021404,0.35906814711885915,0,Medium Priority
AMK-00042467,0.24571257278197925,0,Low Priority
AMK-00041602,0.5848162356745505,1,Medium Priority
AMK-00046216,0.29818564728332675,0,Low Priority
AMK-00043091,0.3921638316982778,0,Medium Priority
AMK-00005955,0.3363939126972119,0,Medium Priority
AMK-00010207,0.1649497000233986,0,Low Priority
AMK-00022649,0.33355748480844144,0,Medium Priority
AMK-00024689,0.4791111433120732,0,Medium Priority
AMK-00032259,0.6616087918181922,1,Medium Priority
AMK-00036306,0.4647717128255929,0,Medium Priority
AMK-00037758,0.590581539346089,1,Medium Priority
AMK-00046129,0.48239717717066755,0,Medium Priority
AMK-00004658,0.6723139688117009,1,Medium Priority
AMK-00011048,0.8228667752237592,1,High Priority
AMK-00040827,0.23937546063731913,0,Low Priority
AMK-00004066,0.45475227582454886,0,Medium Priority
AMK-00041403,0.4939969078817022,0,Medium Priority
AMK-00048204,0.2291613600217172,0,Low Priority
AMK-00022962,0.19281190748352744,0,Low Priority
AMK-00052206,0.3859182741329944,0,Medium Priority
AMK-00000110,0.40243366896422894,0,Medium Priority
AMK-00022249,0.5054476608241788,1,Medium Priority
AMK-00051079,0.4459652292576267,0,Medium Priority
AMK-00019816,0.4050285262744413,0,Medium Priority
AMK-00046694,0.47809523564480005,0,Medium Priority
AMK-00019017,0.4097684337658517,0,Medium Priority
AMK-00000673,0.5697889522661954,1,Medium Priority
AMK-00019475,0.3579239624623267,0,Medium Priority
AMK-00045632,0.3721003797297693,0,Medium Priority
AMK-00005492,0.26146003989559236,0,Low Priority
AMK-00047645,0.27266228495128314,0,Low Priority
AMK-00031414,0.6694267242012181,1,Medium Priority
AMK-00041773,0.5924359775082543,1,Medium Priority
AMK-00017363,0.6558988687459175,1,Medium Priority
AMK-00049209,0.3656795663588047,0,Medium Priority
AMK-00035474,0.6298518055498511,1,Medium Priority
AMK-00001044,0.6514569062090596,1,Medium Priority
AMK-00037912,0.3534859015325686,0,Medium Priority
AMK-00025487,0.22713921180582133,0,Low Priority
AMK-00059949,0.553755322266743,1,Medium Priority
AMK-00015939,0.5188899590156321,1,Medium Priority
AMK-00047470,0.47752465570118213,0,Medium Priority
AMK-00056168,0.2862995823575179,0,Low Priority
AMK-00040214,0.44099125351388163,0,Medium Priority
AMK-00010689,0.5412305235029737,1,Medium Priority
AMK-00024153,0.5935310895213249,1,Medium Priority
AMK-00000702,0.516523734576341,1,Medium Priority
AMK-00062319,0.5436597660552108,1,Medium Priority
AMK-00044293,0.5772652583114308,1,Medium Priority
AMK-00008914,0.4038769916013894,0,Medium Priority
AMK-00027958,0.5419588084399947,1,Medium Priority
AMK-00043560,0.3560581035436793,0,Medium Priority
AMK-00038121,0.5228333475690013,1,Medium Priority
AMK-00006080,0.4886034633650995,0,Medium Priority
AMK-00045379,0.336640509063486,0,Medium Priority
AMK-00006688,0.5544648132440576,1,Medium Priority
AMK-00056892,0.6828650536732519,1,Medium Priority
AMK-00005677,0.13562254642549268,0,Low Priority
AMK-00036816,0.565898709539155,1,Medium Priority
AMK-00040014,0.29550700191378776,0,Low Priority
AMK-00002325,0.653743666409921,1,Medium Priority
AMK-00047478,0.5514951083473585,1,Medium Priority
AMK-00062808,0.62075375324034,1,Medium Priority
AMK-00021157,0.5635177091325343,1,Medium Priority
AMK-00028349,0.5864462082977794,1,Medium Priority
AMK-00051278,0.6172515256663598,1,Medium Priority
AMK-00009790,0.3432898970141226,0,Medium Priority
AMK-00047598,0.49225852780748075,0,Medium Priority
AMK-00030167,0.466986581340073,0,Medium Priority
AMK-00050836,0.2412977545959636,0,Low Priority
AMK-00025528,0.2474765764190029,0,Low Priority
AMK-00052828,0.6182813546013275,1,Medium Priority
AMK-00029599,0.64881681386602,1,Medium Priority
AMK-00038152,0.7274945627612933,1,High Priority
AMK-00040754,0.6210016156912097,1,Medium Priority
AMK-00024500,0.5769734252829171,1,Medium Priority
AMK-00061670,0.38020086833913397,0,Medium Priority
AMK-00000647,0.425011064286738,0,Medium Priority
AMK-00035891,0.3981898771171762,0,Medium Priority
AMK-00033007,0.5158077874853556,1,Medium Priority
AMK-00003804,0.6285817498348073,1,Medium Priority
AMK-00030838,0.6804933970802293,1,Medium Priority
AMK-00032777,0.7389458549580188,1,High Priority
AMK-00008362,0.6679410143573524,1,Medium Priority
AMK-00048753,0.44051777900067046,0,Medium Priority
AMK-00006955,0.2881019297388058,0,Low Priority
AMK-00003133,0.382308932797778,0,Medium Priority
AMK-00048723,0.698965525623933,1,Medium Priority
AMK-00042333,0.380127175632064,0,Medium Priority
AMK-00039752,0.3567035074735964,0,Medium Priority
AMK-00047223,0.23599082320065737,0,Low Priority
AMK-00057293,0.37336010462302865,0,Medium Priority
AMK-00059058,0.3217560433763446,0,Medium Priority
AMK-00015158,0.6903038961586396,1,Medium Priority
AMK-00028132,0.36380766632799894,0,Medium Priority
AMK-00007221,0.33857620015709333,0,Medium Priority
AMK-00035809,0.5019652085565195,1,Medium Priority
AMK-00029011,0.6193965324189837,1,Medium Priority
AMK-00013545,0.3412535088514629,0,Medium Priority
AMK-00033364,0.5879801106575018,1,Medium Priority
AMK-00060254,0.38323698478990786,0,Medium Priority
AMK-00015713,0.5984398290422998,1,Medium Priority
AMK-00010743,0.7451254262655105,1,High Priority
AMK-00023946,0.7470044008339929,1,High Priority
AMK-00019891,0.2878870473825806,0,Low Priority
AMK-00003105,0.28769539785380355,0,Low Priority
AMK-00037914,0.5794912795770013,1,Medium Priority
AMK-00061779,0.19427818390760057,0,Low Priority
AMK-00026759,0.7489022865337185,1,High Priority
AMK-00063034,0.17118889638913545,0,Low Priority
AMK-00056488,0.4075543415162983,0,Medium Priority
AMK-00008855,0.6094577875307295,1,Medium Priority
AMK-00017050,0.2985368168164095,0,Low Priority
AMK-00041365,0.5197379502927557,1,Medium Priority
AMK-00019918,0.7269008016607688,1,High Priority
AMK-00026603,0.45198040374625825,0,Medium Priority
AMK-00018879,0.431235054839688,0,Medium Priority
AMK-00057580,0.20699226085381048,0,Low Priority
AMK-00042794,0.5061551230993967,1,Medium Priority
AMK-00017340,0.5437827282684561,1,Medium Priority
AMK-00005361,0.6567971120844689,1,Medium Priority
AMK-00046235,0.4951806020427493,0,Medium Priority
AMK-00056644,0.40677712660477544,0,Medium Priority
AMK-00025141,0.32247194294221565,0,Medium Priority
AMK-00026323,0.5801592295962393,1,Medium Priority
AMK-00052106,0.4269947347580633,0,Medium Priority
AMK-00060009,0.284672772634465,0,Low Priority
AMK-00043196,0.4010666147965745,0,Medium Priority
AMK-00005529,0.20964518588029768,0,Low Priority
AMK-00023924,0.683108983128131,1,Medium Priority
AMK-00035556,0.49657915918646484,0,Medium Priority
AMK-00027700,0.39261176128411823,0,Medium Priority
AMK-00038555,0.5222636138069013,1,Medium Priority
AMK-00042562,0.5993928070180891,1,Medium Priority
AMK-00014322,0.3361073266851864,0,Medium Priority
AMK-00016934,0.7541139236950206,1,High Priority
AMK-00061762,0.5473761493774391,1,Medium Priority
AMK-00012545,0.46394112273730886,0,Medium Priority
AMK-00038847,0.7596184422415208,1,High Priority
AMK-00023418,0.36754329497449806,0,Medium Priority
AMK-00020728,0.4123003538145558,0,Medium Priority
AMK-00046283,0.3332850459702379,0,Medium Priority
AMK-00000755,0.425890869880048,0,Medium Priority
AMK-00007564,0.24779991510797936,0,Low Priority
AMK-00037206,0.5114013121724185,1,Medium Priority
AMK-00039849,0.34350615935976997,0,Medium Priority
AMK-00021266,0.6436961169784233,1,Medium Priority
AMK-00062991,0.4670572621706388,0,Medium Priority
AMK-00006562,0.4828143737725146,0,Medium Priority
AMK-00060544,0.522935963859589,1,Medium Priority
AMK-00032632,0.4819093091798251,0,Medium Priority
